################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.7729776344603065E-01 a       447     0    30     1    12
 -5.1017820083474696E-01 a       448     0    30     1    13
  9.7083946726855386E-02 a       449     0    30     1    14
  4.3308511214700279E-01 a       450     0    30     1    15
 -5.9439288278799651E-01 a       451     0    31     1     1
 -5.0395815753716926E-02 a       452     0    31     1     2
  1.3834100837206134E+00 a       453     0    31     1     3
  9.8130492025351290E-02 a       454     0    31     1     4
 -9.1503810592814017E-01 a       455     0    31     1     5
  4.3672332593208668E-01 a       456     0    31     1     6
 -1.0172752926294317E+00 a       457     0    31     1     7
 -1.0097959638376657E+00 a       458     0    31     1     8
 -6.9239254540390582E-01 a       459     0    31     1     9
 -1.6437189689300560E-01 a       460     0    31     1    10
  1.3650525670414268E-01 a       461     0    31     1    11
  2.5759705290201634E-01 a       462     0    31     1    12
  9.8742920165007364E-01 a       463     0    31     1    13
  2.1373164734277411E-01 a       464     0    31     1    14
 -4.3100708826717592E-02 a       465     0    31     1    15
  4.8522289487424247E-01 a       466     0    32     1     1
 -1.2094735685892333E-01 a       467     0    32     1     2
  1.0565538221662343E+00 a       468     0    32     1     3
  1.5802769780140160E+00 a       469     0    32     1     4
 -3.9441457408940939E-01 a       470     0    32     1     5
 -4.2310092793330069E-02 a       471     0    32     1     6
  5.5742522640537162E-01 a       472     0    32     1     7
  2.6565863514308030E-01 a       473     0    32     1     8
 -1.7910056458753568E-01 a       474     0    32     1     9
 -7.4552954568452190E-01 a       475     0    32     1    10
  2.3884637846848028E-01 a       476     0    32     1    11
 -1.2719323109337379E+00 a       477     0    32     1    12
 -3.8342933552418418E-01 a       478     0    32     1    13
 -1.1771381872014344E-01 a       479     0    32     1    14
 -8.4373865764506395E-01 a       480     0    32     1    15
 -8.3356873569250411E-01 a       481     0    33     1     1
  2.8076253602968942E-01 a       482     0    33     1     2
 -3.0308370309649518E-01 a       483     0    33     1     3
  8.2835447123714123E-01 a       484     0    33     1     4
 -3.0968384990638265E-01 a       485     0    33     1     5
  3.0126477060384382E-01 a       486     0    33     1     6
 -1.1832045233112058E+00 a       487     0    33     1     7
 -1.3347249128687586E-01 a       488     0    33     1     8
  5.0399216506406697E-01 a       489     0    33     1     9
 -9.9952782989898743E-03 a       490     0    33     1    10
  1.2154411498277422E+00 a       491     0    33     1    11
 -1.0999007092063690E-01 a       492     0    33     1    12
